uuid,start_time,time_offset,heart_rate,min,max,heart_rate_zone,binning_data
5372a412-84d8-440d-bbc2-b77b1bc54150,1704715200000,600,90,75,115,fat_burn,hr_bin_252.json
e02507c5-b11f-494c-9c6d-45c74ccab50a,1704801600000,600,87,72,112,fat_burn,hr_bin_253.json
c2c01bc1-77b7-47b9-806e-bba05b779114,1704888000000,600,78,59,113,rest,hr_bin_254.json
730270b1-f40b-4771-a492-0c675c59c0a4,1704974400000,600,93,78,118,fat_burn,hr_bin_255.json
b6530621-9476-4ef3-af80-22ce7f14ca13,1705060800000,600,80,62,112,rest,hr_bin_256.json
6e9eb3e3-ba1f-4d1f-b6fb-2ace3d8a304d,1705147200000,600,78,59,113,rest,hr_bin_257.json
9e9ba91a-1834-402d-a2cd-042747d596c2,1705233600000,600,94,79,119,fat_burn,hr_bin_258.json
b21837a6-94c7-4ac6-860d-42906b209c86,1705320000000,600,79,60,114,rest,hr_bin_259.json
70758513-a9d0-46b4-b07c-5e0c6154e69a,1705406400000,600,90,75,115,fat_burn,hr_bin_260.json
eab11d77-631e-4383-b7db-bab086ff7fc1,1705492800000,600,90,75,115,fat_burn,hr_bin_261.json
f1329404-e74e-4ba0-9404-14cda90d4ff9,1705579200000,600,85,70,110,fat_burn,hr_bin_262.json
d3e5ca54-0360-4cc9-99ae-0a4a19bf2299,1705665600000,600,83,66,112,rest,hr_bin_263.json
857cd599-2400-45f3-baf9-f18c2fe7567f,1705752000000,600,91,76,116,fat_burn,hr_bin_264.json
77ad0faf-15f0-4d23-8d68-61412237b2bd,1705838400000,600,92,77,117,fat_burn,hr_bin_265.json
a2cc26d7-9855-4223-861e-314eb8ad1e15,1705924800000,600,79,59,116,rest,hr_bin_266.json
5fe8e570-3d5b-48f4-a4c8-108661d7c8bd,1706011200000,600,95,80,120,fat_burn,hr_bin_267.json
fe59df7a-82b8-4541-b703-9e4f0f3ab1a4,1706097600000,600,77,57,116,rest,hr_bin_268.json
0e30accb-2dd6-46a7-9ae4-95fe17d46325,1706184000000,600,81,62,115,rest,hr_bin_269.json
83bb47c9-57cc-4537-8d87-97b4755b94eb,1706270400000,600,85,68,113,fat_burn,hr_bin_270.json
de006503-b89e-4acc-898f-c3e1b6d3911a,1706356800000,600,80,61,115,rest,hr_bin_271.json
0e155206-9fe3-4a19-b04f-398207131c04,1706443200000,600,86,70,111,fat_burn,hr_bin_272.json
9c84fd3a-5004-4bab-9e3a-d8b935a59d50,1706529600000,600,83,65,114,rest,hr_bin_273.json
7f6e77a0-72e1-467a-996f-768a6d450d73,1706616000000,600,78,58,117,rest,hr_bin_274.json
61f512f8-263b-4a11-b548-4f77955c4a22,1706702400000,600,94,79,119,fat_burn,hr_bin_275.json
3c5635cd-1fa1-4d1a-9324-0f7eef36cc03,1706788800000,600,96,81,121,fat_burn,hr_bin_276.json
2305b423-4d98-4b51-949c-05b5b617cc9e,1706875200000,600,89,74,114,fat_burn,hr_bin_277.json
53e0149b-d9d6-40b2-aee1-f91db25541c3,1706961600000,600,94,79,119,fat_burn,hr_bin_278.json
e359783e-a12b-4dd9-9a7f-059dfee9b081,1707048000000,600,87,71,112,fat_burn,hr_bin_279.json
1b660f37-d831-46c0-bd0e-2b88f54fc248,1707134400000,600,85,68,115,fat_burn,hr_bin_280.json
44738dce-c975-468b-96f3-74bda5827290,1707220800000,600,89,74,114,fat_burn,hr_bin_281.json
c8c44eff-34c5-4ac6-b405-a3ba3c574d0f,1707307200000,600,83,65,116,rest,hr_bin_282.json
52807ff0-c84d-42b5-8a26-783c32d3e875,1707393600000,600,92,77,117,fat_burn,hr_bin_283.json
9dbe8754-0485-4e2e-be7e-b9387ca0255e,1707480000000,600,88,72,114,fat_burn,hr_bin_284.json
392c86d3-54f4-462f-8b50-82b7e5d5ae70,1707566400000,600,83,64,118,rest,hr_bin_285.json
e1bc0c90-d0b6-460d-9fef-601530a3aa49,1707652800000,600,84,66,117,rest,hr_bin_286.json
46393d69-fff7-4b06-939b-68074ab32389,1707739200000,600,93,78,118,fat_burn,hr_bin_287.json
248b1914-1cce-4285-a8ab-b7a5a22d05a6,1707825600000,600,92,77,117,fat_burn,hr_bin_288.json
4e9a4e7b-3f32-4ffc-9282-eeece7e0127e,1707912000000,600,92,77,117,fat_burn,hr_bin_289.json
475b977a-f45e-4415-b8f9-1f4cbe6bd5dc,1707998400000,600,99,84,124,fat_burn,hr_bin_290.json
dcf10592-81da-4ee3-95e6-972a88f84f34,1708084800000,600,99,84,124,fat_burn,hr_bin_291.json
299ee412-4c39-4929-8436-469499657909,1708171200000,600,94,79,119,fat_burn,hr_bin_292.json
9001810e-988a-436f-bec8-3090b0efdb5c,1708257600000,600,89,73,115,fat_burn,hr_bin_293.json
86008332-8fe1-4f2d-a8e3-20d6e1c06e3e,1708344000000,600,82,62,120,rest,hr_bin_294.json
ecb95341-028c-4022-a82f-7588fecba2be,1708430400000,600,99,84,124,fat_burn,hr_bin_295.json
9454663c-94aa-4c92-9fe5-118e40cfbcca,1708516800000,600,90,75,115,fat_burn,hr_bin_296.json
dfc0bca2-8fc6-4ddb-b16e-7b31748c3f46,1708603200000,600,82,62,121,rest,hr_bin_297.json
c43902b5-5d41-4b35-a40d-16adde2e3a05,1708689600000,600,96,81,121,fat_burn,hr_bin_298.json
5e8a587a-3781-41cc-90f4-4f3647bf01de,1708776000000,600,89,72,117,fat_burn,hr_bin_299.json
3a0f088a-93ce-47e0-b0d9-d087b9827a28,1708862400000,600,101,86,126,fat_burn,hr_bin_300.json
c79a91ed-6cc3-4e5c-b438-20d52f5091fb,1708948800000,600,93,78,118,fat_burn,hr_bin_301.json
71f90005-1f42-4e08-b75b-aee5ab2d96a1,1709035200000,600,90,74,116,fat_burn,hr_bin_302.json
c3dcdd9b-ccdd-42cb-bce6-9a373e3f6b21,1709121600000,600,92,77,117,fat_burn,hr_bin_303.json
dd01d520-b777-4c35-b14f-024aa5f89e86,1709208000000,600,91,75,117,fat_burn,hr_bin_304.json
6d41d262-a0ce-49ae-b467-bfd4e0bb9b98,1709294400000,600,92,77,117,fat_burn,hr_bin_305.json
3096c92a-68cd-4817-8321-f9c882c958b9,1709380800000,600,93,78,118,fat_burn,hr_bin_306.json
2fd602c6-0133-44e5-a327-fc67c1e88268,1709467200000,600,95,80,120,fat_burn,hr_bin_307.json
ceb9d3bc-23bf-4be6-9cf8-bc35b2a4c7ba,1709553600000,600,91,75,117,fat_burn,hr_bin_308.json
adcf2e90-4275-4f92-808c-e6df81b12c0d,1709640000000,600,85,65,122,fat_burn,hr_bin_309.json
ca04957c-7dbe-4999-8694-e2749acb38f2,1709726400000,600,99,84,124,fat_burn,hr_bin_310.json
4c22bb73-3c98-4ff5-9179-24a1557fc77a,1709812800000,600,96,81,121,fat_burn,hr_bin_311.json
ab7634f4-1325-4bb0-b48b-63f145fc5f45,1709899200000,600,92,76,117,fat_burn,hr_bin_312.json
c75b5980-ef2c-449e-ae54-cecdc4480742,1709985600000,600,86,67,120,fat_burn,hr_bin_313.json
2068b36e-5b02-4620-9729-283eb84f8782,1710072000000,600,101,86,126,fat_burn,hr_bin_314.json
ae43f912-a78d-4874-bb0f-cb64b069bf6a,1710158400000,600,100,85,125,fat_burn,hr_bin_315.json
9a231cd1-0504-48fe-8870-ac35708b24c5,1710244800000,600,93,77,118,fat_burn,hr_bin_316.json
f01f14da-64c5-4c7d-a2eb-729beb477bfc,1710331200000,600,86,67,121,fat_burn,hr_bin_317.json
cb07774e-a99f-4517-bfc8-d67db771d16e,1710417600000,600,101,86,126,fat_burn,hr_bin_318.json
5293c97c-7286-41df-809e-e32ab37e2088,1710504000000,600,100,85,125,fat_burn,hr_bin_319.json
8ac53914-b34b-4415-b7fa-561a75291e7c,1710590400000,600,91,74,119,fat_burn,hr_bin_320.json
63b944b3-13c0-41fe-9e3f-3c024d8c74dd,1710676800000,600,101,86,126,fat_burn,hr_bin_321.json
d3e06526-86b2-402e-bbe8-521285bca55b,1710763200000,600,100,85,125,fat_burn,hr_bin_322.json
2c1833e3-43c0-41d7-8fec-071431e7e542,1710849600000,600,88,70,120,fat_burn,hr_bin_323.json
71a50523-6ecb-4111-991c-88518ab4cdea,1710936000000,600,91,74,120,fat_burn,hr_bin_324.json
3bfddbeb-24e8-4a82-a1c0-77524b49ec0c,1711022400000,600,89,71,120,fat_burn,hr_bin_325.json
9627ff20-aa3d-48f6-ba13-420f9830e8ea,1711108800000,600,89,71,120,fat_burn,hr_bin_326.json
9baf1e2e-e659-4717-97bf-9a60ccc32bcc,1711195200000,600,98,83,123,fat_burn,hr_bin_327.json
370190e1-e307-4d1e-89bc-dc29225dfa43,1711281600000,600,100,85,125,fat_burn,hr_bin_328.json
0e313db3-607b-4dcd-9e1f-71bfefd8d868,1711368000000,600,103,88,128,fat_burn,hr_bin_329.json
bdd41fd8-76f4-4d1b-a44d-e82e95787e61,1711454400000,600,85,65,123,fat_burn,hr_bin_330.json
68b55391-8a3b-4dcf-a43c-2f9d6dc2cdbb,1711540800000,600,103,88,128,fat_burn,hr_bin_331.json
2caaa7d9-653d-44a6-b954-0290e3c95714,1711627200000,600,87,68,122,fat_burn,hr_bin_332.json
4f266e16-b246-43c6-9832-5fdd3ec97691,1711713600000,600,99,84,124,fat_burn,hr_bin_333.json
7487566d-80a5-4247-a816-9b1560444dbc,1711800000000,600,103,88,128,fat_burn,hr_bin_334.json
25b04b83-f1b6-4b6c-89dc-4e4f0fd75955,1711886400000,600,97,82,122,fat_burn,hr_bin_335.json
db18b978-b3a8-4b2a-a0c4-0562e74609b3,1711972800000,600,104,89,129,fat_burn,hr_bin_336.json
23c370a8-a396-4923-804b-0b20b7fa8354,1712059200000,600,93,77,119,fat_burn,hr_bin_337.json
9958f278-0563-4a1c-86b3-ca133c22a60e,1712145600000,600,100,85,125,fat_burn,hr_bin_338.json
ff31dabc-01b1-4c99-b95b-9dc1add73204,1712232000000,600,85,65,124,fat_burn,hr_bin_339.json
d6333f3a-b99c-4168-bf8e-44b40f89ff73,1712318400000,600,91,74,120,fat_burn,hr_bin_340.json
e52a9d45-380b-4661-82e7-d1c138554ed9,1712404800000,600,93,77,120,fat_burn,hr_bin_341.json
8f8590ec-289e-4383-8830-9007f2c4319d,1712491200000,600,94,78,119,fat_burn,hr_bin_342.json
dcf5ce90-8560-456a-a3da-f3b9f4e99aa6,1712577600000,600,97,82,122,fat_burn,hr_bin_343.json
13a22757-3ed8-4577-a95a-aa2b46ddc2b9,1712664000000,600,92,75,120,fat_burn,hr_bin_344.json
9456677b-4ae4-4f63-a467-08900596bca1,1712750400000,600,100,85,125,fat_burn,hr_bin_345.json
f7fe2850-52df-4e12-a062-fcebef48f04b,1712836800000,600,99,84,124,fat_burn,hr_bin_346.json
51addaf2-edbb-4751-9d96-50ab47a4345a,1712923200000,600,88,69,123,fat_burn,hr_bin_347.json
65b1d2f8-68a2-45d0-ae1a-e909fe568041,1713009600000,600,86,66,123,fat_burn,hr_bin_348.json
d8b7d2e9-a799-443a-83a9-d626059a60ec,1713096000000,600,101,86,126,fat_burn,hr_bin_349.json
a50a7735-42a4-4dca-b3b5-115cd6968793,1713182400000,600,100,85,125,fat_burn,hr_bin_350.json
a450e449-635a-4401-b3fb-1b816531d1b0,1713268800000,600,92,75,121,fat_burn,hr_bin_351.json
7d10fe1a-3449-4494-8e43-4921512005a2,1713355200000,600,87,68,122,fat_burn,hr_bin_352.json
31ab9894-e913-403d-a026-af9ef7481987,1713441600000,600,86,66,124,fat_burn,hr_bin_353.json
291ba77b-2714-4ab3-940f-f31a13a1fcf0,1713528000000,600,104,89,129,fat_burn,hr_bin_354.json
d99291a7-7718-4003-b175-3c0740d75c18,1713614400000,600,103,88,128,fat_burn,hr_bin_355.json
2caef0e8-8047-4c37-b394-089628230849,1713700800000,600,95,80,120,fat_burn,hr_bin_356.json
3d7c1164-3b6a-4024-a659-dc2492c6912b,1713787200000,600,96,81,121,fat_burn,hr_bin_357.json
0835eddd-6beb-46e8-8a32-7be6c395dfc5,1713873600000,600,101,86,126,fat_burn,hr_bin_358.json
0609f107-75de-4453-94b7-b7f175de6b9f,1713960000000,600,87,68,123,fat_burn,hr_bin_359.json
6641d62a-40d4-476a-afde-f60589aed597,1714046400000,600,88,69,123,fat_burn,hr_bin_360.json
49153174-70c2-4aa2-9bbe-0b5e03a017ed,1714132800000,600,95,80,120,fat_burn,hr_bin_361.json
467f1df4-8f4e-44d0-92c9-c7def49cec52,1714219200000,600,96,81,121,fat_burn,hr_bin_362.json
f8a63837-8918-4b73-8498-1c1337617417,1714305600000,600,92,75,121,fat_burn,hr_bin_363.json
b29853ad-81e3-49db-ba90-7e19350e5b01,1714392000000,600,102,87,127,fat_burn,hr_bin_364.json
21ec9673-5640-4085-bb7e-3574042aa1c3,1714478400000,600,86,66,123,fat_burn,hr_bin_365.json
c170b8e5-183c-431c-9680-1e56ff261e7a,1714564800000,600,95,80,120,fat_burn,hr_bin_366.json
9e47f14e-dc01-4f46-b417-2931e3389e1a,1714651200000,600,85,65,123,fat_burn,hr_bin_367.json
30fd3059-022b-4033-bf5a-f0231b8ebac4,1714737600000,600,100,85,125,fat_burn,hr_bin_368.json
07bdf1e8-83d8-4d75-8164-59fa07f489fa,1714824000000,600,85,65,123,fat_burn,hr_bin_369.json
6caad2e2-711c-43c1-b7ed-4ae269319f2e,1714910400000,600,89,71,121,fat_burn,hr_bin_370.json
79ba9e9e-71f2-470d-91d1-e771c6109f04,1714996800000,600,90,73,120,fat_burn,hr_bin_371.json
b5c74087-4127-401d-906a-2c373924f8eb,1715083200000,600,102,87,127,fat_burn,hr_bin_372.json
9e4ef971-8435-4050-bdda-0c44784f3fbb,1715169600000,600,97,82,122,fat_burn,hr_bin_373.json
6c2407ae-8c99-4edc-98e0-6ecf04b4e04d,1715256000000,600,85,65,124,fat_burn,hr_bin_374.json
a9d27b50-2b4b-437e-b8e7-8dcb98aece6e,1715342400000,600,102,87,127,fat_burn,hr_bin_375.json
c7ee7997-316d-4e26-9284-32571fc93d48,1715428800000,600,86,66,123,fat_burn,hr_bin_376.json
4bb25805-d868-4f5a-8ff3-d9fb1323cfff,1715515200000,600,97,82,122,fat_burn,hr_bin_377.json
cbc42479-9f1e-4228-a161-44f1336b9f8d,1715601600000,600,88,70,120,fat_burn,hr_bin_378.json
a6158ba2-97e0-4b11-b416-582da4bc71bf,1715688000000,600,85,65,122,fat_burn,hr_bin_379.json
fc5e7e17-222f-472d-8a75-cb1ca472426c,1715774400000,600,96,81,121,fat_burn,hr_bin_380.json
55774fe6-7aec-4d04-98c8-7e90b162c79b,1715860800000,600,97,82,122,fat_burn,hr_bin_381.json
8f3e4923-73c9-41e0-8aec-0bc8128fd00c,1715947200000,600,86,67,121,fat_burn,hr_bin_382.json
993d94c8-c9dc-458a-b583-d08fd1d9023e,1716033600000,600,88,70,120,fat_burn,hr_bin_383.json
d6715b53-b9f1-470b-afef-09bc1d210afd,1716120000000,600,89,72,119,fat_burn,hr_bin_384.json
e69a023c-938d-48df-803e-2e0b9cdfc97e,1716206400000,600,86,67,120,fat_burn,hr_bin_385.json
30ffd5e9-f0c0-4ad5-b8f7-65555659a758,1716292800000,600,96,81,121,fat_burn,hr_bin_386.json
24d43abc-fb97-4c6b-8e5d-ad2c069cf387,1716379200000,600,91,75,118,fat_burn,hr_bin_387.json
69b53047-468b-4f7b-8b40-c5c1a1eb210a,1716465600000,600,93,78,118,fat_burn,hr_bin_388.json
a12a681f-8519-47cf-be7b-32aaafad2524,1716552000000,600,100,85,125,fat_burn,hr_bin_389.json
eebe8515-b0d2-4c5d-bf7e-0f60427d1b37,1716638400000,600,99,84,124,fat_burn,hr_bin_390.json
ad0c5948-14ae-4cee-92be-ac4b2837deaa,1716724800000,600,94,79,119,fat_burn,hr_bin_391.json
c6620fec-4000-4bb1-b6af-2f560c2e3efc,1716811200000,600,89,72,118,fat_burn,hr_bin_392.json
b2335de3-ac66-4260-b5b4-1c5bc3a8b875,1716897600000,600,94,79,119,fat_burn,hr_bin_393.json
8c1aed61-d615-4c45-b928-6e276645f575,1716984000000,600,99,84,124,fat_burn,hr_bin_394.json
5dbbf196-5338-4c1b-b499-2029758e6f9a,1717070400000,600,84,64,122,rest,hr_bin_395.json
e0288daf-0402-493c-9b87-6b30d98049e2,1717156800000,600,90,74,117,fat_burn,hr_bin_396.json
e272f621-5fa7-42f9-95c3-1f2f52d6dee1,1717243200000,600,97,82,122,fat_burn,hr_bin_397.json
4b8a91c5-0f71-4ed3-a2db-065128197841,1717329600000,600,85,66,121,fat_burn,hr_bin_398.json
a7954de1-dd13-444c-9536-ddf930e73360,1717416000000,600,91,75,117,fat_burn,hr_bin_399.json
b064283d-92dc-4cff-80f1-cd5613240f6a,1717502400000,600,88,71,118,fat_burn,hr_bin_400.json
029cf499-3ccb-4066-aa47-369ec0e10f82,1717588800000,600,99,84,124,fat_burn,hr_bin_401.json
fb0dcdb3-6d79-4785-9d4e-a0af6062a9d0,1717675200000,600,89,72,117,fat_burn,hr_bin_402.json
7824be04-ce60-4e1f-9933-d6ecb7e062f7,1717761600000,600,89,73,116,fat_burn,hr_bin_403.json
d8976609-af3e-4225-a680-20041f2e7175,1717848000000,600,91,76,116,fat_burn,hr_bin_404.json
ed4a6f19-8547-47bb-8019-09cba8d0b382,1717934400000,600,87,70,117,fat_burn,hr_bin_405.json
8149de8a-9e46-47ef-ad93-838c927d03d4,1718020800000,600,91,76,116,fat_burn,hr_bin_406.json
e7bec379-9c84-4163-9718-b0e2524ef0da,1718107200000,600,93,78,118,fat_burn,hr_bin_407.json
90c421a8-4cc5-4a66-8fa0-19f3c9509be0,1718193600000,600,86,68,117,fat_burn,hr_bin_408.json
595ec5fd-fed4-4240-aba4-6737656e6694,1718280000000,600,91,76,116,fat_burn,hr_bin_409.json
000a057c-794e-4a26-a25a-49ebd900bf09,1718366400000,600,89,73,114,fat_burn,hr_bin_410.json
132e6630-0f39-41bc-a56e-9dc9b977eff4,1718452800000,600,98,83,123,fat_burn,hr_bin_411.json
e6a229b7-dbe0-4109-a294-b8d043abf3fd,1718539200000,600,94,79,119,fat_burn,hr_bin_412.json
ecee1b55-472d-48bb-9e20-14b4e6762e2d,1718625600000,600,90,75,115,fat_burn,hr_bin_413.json
d4729b12-0d4e-4dfc-be91-c569f2ceca4b,1718712000000,600,91,76,116,fat_burn,hr_bin_414.json
33f03e56-747f-448b-b11e-016c3245b779,1718798400000,600,91,76,116,fat_burn,hr_bin_415.json
d5a81078-18af-47c1-bd6c-1390c58ad22d,1718884800000,600,86,69,115,fat_burn,hr_bin_416.json
4966df90-786b-4c80-83b8-4480599449d1,1718971200000,600,91,76,116,fat_burn,hr_bin_417.json
27acc9f9-2a52-4a65-a924-89b004b8039c,1719057600000,600,96,81,121,fat_burn,hr_bin_418.json
fd074aa7-a113-477c-9306-a269a1923282,1719144000000,600,81,61,118,rest,hr_bin_419.json
60eac97f-b2f1-41a3-b9f9-328a450d9de9,1719230400000,600,83,65,116,rest,hr_bin_420.json
c2367b85-b533-4983-a549-1a16356cf706,1719316800000,600,91,76,116,fat_burn,hr_bin_421.json
7a3de496-5695-49f0-8134-4564c8d98a0e,1719403200000,600,91,76,116,fat_burn,hr_bin_422.json
e90c4c0f-377a-445a-8f96-02fdfa7d26f1,1719489600000,600,81,62,117,rest,hr_bin_423.json
bfe030ae-234f-4b72-8bf0-25a4af853868,1719576000000,600,83,65,115,rest,hr_bin_424.json
d8f00e2d-5d80-4e28-8813-7cd803b011ed,1719662400000,600,84,66,116,rest,hr_bin_425.json
4befb367-fab7-4153-a275-4a37f57af62b,1719748800000,600,89,74,114,fat_burn,hr_bin_426.json
cce81ff5-8dff-4d49-8012-4b7cefed5d67,1719835200000,600,91,76,116,fat_burn,hr_bin_427.json
67846974-f5f6-428b-890b-5a6d5b4f03de,1719921600000,600,91,76,116,fat_burn,hr_bin_428.json
f87ba36e-d402-4dd5-8d37-b22310fafdfc,1720008000000,600,96,81,121,fat_burn,hr_bin_429.json
616aa54c-8c9f-4511-952e-c5a473f3a5b3,1720094400000,600,87,72,112,fat_burn,hr_bin_430.json
804fe12a-4fbd-4df2-8daf-6acfe16deb35,1720180800000,600,90,75,115,fat_burn,hr_bin_431.json
076e0885-dfbb-44f3-bd0a-c4965a480371,1720267200000,600,83,65,114,rest,hr_bin_432.json
04a83863-bb3f-415a-a8f5-117cfabb3d1e,1720353600000,600,86,70,111,fat_burn,hr_bin_433.json
cfb0a0d5-10fe-4369-bc84-4bbd4d181270,1720440000000,600,87,72,112,fat_burn,hr_bin_434.json
79aae59d-34da-496a-80e3-4d1fe40ede83,1720526400000,600,85,69,112,fat_burn,hr_bin_435.json
cd7f37d9-29d3-44af-8409-cc6186533908,1720612800000,600,77,57,116,rest,hr_bin_436.json
3ae87ba8-da8f-4672-af5d-2c8fa0fea0a9,1720699200000,600,93,78,118,fat_burn,hr_bin_437.json
562faaf8-f0db-4850-81b3-0f9792d958b0,1720785600000,600,84,67,112,rest,hr_bin_438.json
34ba7fb7-59ec-481d-930a-fbd2bb539f30,1720872000000,600,85,70,110,fat_burn,hr_bin_439.json
6ab6bdd1-5dfe-47b8-a446-f9cb3136c8aa,1720958400000,600,94,79,119,fat_burn,hr_bin_440.json
e71657a8-4151-4979-8d7e-35328ac25cf1,1721044800000,600,79,60,114,rest,hr_bin_441.json
b788cd32-d9ab-441a-b826-39a7f4d12ed1,1721131200000,600,85,69,110,fat_burn,hr_bin_442.json
3a18bfd7-e09e-491a-8ad6-5ae82fee3ea9,1721217600000,600,93,78,118,fat_burn,hr_bin_443.json
8f55c006-b7c3-4337-b6f8-bd2deb06a494,1721304000000,600,88,73,113,fat_burn,hr_bin_444.json
33fa27b9-0648-4824-9a66-7150f394ca9c,1721390400000,600,79,61,112,rest,hr_bin_445.json
8fde24a9-2ee5-4d51-95b2-bbaffc3e679b,1721476800000,600,92,77,117,fat_burn,hr_bin_446.json
4c5a4e0f-a8ca-4e9e-8325-81a680a2bf0a,1721563200000,600,91,76,116,fat_burn,hr_bin_447.json
c891c287-8191-4570-8e21-d1602d9ec853,1721649600000,600,91,76,116,fat_burn,hr_bin_448.json
b28c6af2-b579-4da3-8ee2-3011e56d9620,1721736000000,600,74,54,113,rest,hr_bin_449.json
abba95b7-dd6f-4ebd-a5af-b17a8470927c,1721822400000,600,83,67,110,rest,hr_bin_450.json
ec0e738b-cea7-4dcd-95ce-8aeea962820f,1721908800000,600,80,62,111,rest,hr_bin_451.json
b6017f46-3b32-471a-a62a-bb6a2d93e853,1721995200000,600,85,70,110,fat_burn,hr_bin_452.json
91d91740-8f3d-49bb-9175-a88cf808f949,1722081600000,600,84,69,109,rest,hr_bin_453.json
cbbac10d-a0f8-49e7-a3e7-95dc94930bd0,1722168000000,600,85,70,110,fat_burn,hr_bin_454.json
3b5d16db-a98f-405c-a1a8-ac3c9882cbac,1722254400000,600,74,54,113,rest,hr_bin_455.json
504f4b22-b189-40c6-b7b5-ec786c55c83b,1722340800000,600,84,69,109,rest,hr_bin_456.json
2c0969bf-f436-4f8f-ac11-233eeec0304e,1722427200000,600,74,54,112,rest,hr_bin_457.json
5e6da9cb-cc8f-4f3c-9498-2a044d0761df,1722513600000,600,74,54,112,rest,hr_bin_458.json
04bc9668-7377-4e55-a517-85a67e833daf,1722600000000,600,90,75,115,fat_burn,hr_bin_459.json
b16131e1-ef8f-4235-b20d-fa4f431b06fb,1722686400000,600,87,72,112,fat_burn,hr_bin_460.json
aa6e3298-ac38-4cee-8b6c-07df1b92a71a,1722772800000,600,86,71,111,fat_burn,hr_bin_461.json
c127f0fa-d18f-4a4a-85b9-eef9e522e0fc,1722859200000,600,83,68,108,rest,hr_bin_462.json
91c20007-8830-4f47-8a4f-172dce303cf8,1722945600000,600,76,58,109,rest,hr_bin_463.json
b5419b09-b5f1-4c33-a19a-f323be44ec87,1723032000000,600,85,70,110,fat_burn,hr_bin_464.json
bd13f29d-1b6b-4fec-a7f4-6ed394889215,1723118400000,600,79,62,108,rest,hr_bin_465.json
ed4058e6-1b5a-4a19-a47c-98a4ebdab39b,1723204800000,600,72,52,111,rest,hr_bin_466.json
9279fb00-f935-4ce2-b45c-6a117db6f63b,1723291200000,600,83,68,108,rest,hr_bin_467.json
b5316122-0890-4da7-be5f-e7395168575d,1723377600000,600,88,73,113,fat_burn,hr_bin_468.json
4e7d91a1-402b-44c5-a40e-ca28acaefe6e,1723464000000,600,79,63,106,rest,hr_bin_469.json
ef3d1421-7c38-4083-8228-313e059876b3,1723550400000,600,83,68,108,rest,hr_bin_470.json
e221c4fd-08c1-4204-8818-8b56bdb5f27d,1723636800000,600,75,57,108,rest,hr_bin_471.json
d670bbc6-a705-4bb9-b371-ef1f21f6550b,1723723200000,600,85,70,110,fat_burn,hr_bin_472.json
127daac1-8bc6-413b-8044-c19118e8e1da,1723809600000,600,79,63,106,rest,hr_bin_473.json
f5f00c0d-eb3f-4818-a9f8-e6d345b1d957,1723896000000,600,81,66,106,rest,hr_bin_474.json
601cbd30-3574-40a0-a9b1-f091c9b747a1,1723982400000,600,76,58,107,rest,hr_bin_475.json
837704e0-52d5-4275-aa65-aebbd1f5b203,1724068800000,600,79,63,105,rest,hr_bin_476.json
4f97a5d2-4225-4e5f-802f-57efdf119712,1724155200000,600,70,50,109,rest,hr_bin_477.json
870a1996-15a9-4f33-be95-fc041644641f,1724241600000,600,71,51,108,rest,hr_bin_478.json
4855bd79-fe99-4f35-8d6a-f44852b95dcc,1724328000000,600,82,67,107,rest,hr_bin_479.json
17612722-2ac6-41de-866c-92e9eeb5386c,1724414400000,600,71,51,109,rest,hr_bin_480.json
1eeafd9e-6d05-438b-9913-0fed6aa68821,1724500800000,600,86,71,111,fat_burn,hr_bin_481.json
3d87e667-aa2a-4114-a9e7-a9ee354e1b11,1724587200000,600,87,72,112,fat_burn,hr_bin_482.json
6f14043c-2426-4e71-b944-dc36b8a87d42,1724673600000,600,75,58,105,rest,hr_bin_483.json
5bee991f-f0a4-45b3-afbd-29b5a0154840,1724760000000,600,83,68,108,rest,hr_bin_484.json
58dd816d-d68b-4012-9cb4-d262842a766f,1724846400000,600,85,70,110,fat_burn,hr_bin_485.json
af0eb95a-b587-400d-9f55-1fe2043143b2,1724932800000,600,83,68,108,rest,hr_bin_486.json
12e3da3a-908b-44f4-a424-521d26aef4d2,1725019200000,600,82,67,107,rest,hr_bin_487.json
fc54cbf3-9195-4ebe-9266-923eb44b7515,1725105600000,600,85,70,110,fat_burn,hr_bin_488.json
36d09c09-7f30-4a78-89d1-de9aa363b43a,1725192000000,600,73,55,106,rest,hr_bin_489.json
403cb44d-da1b-44aa-9ee3-baaf204d496e,1725278400000,600,84,69,109,rest,hr_bin_490.json
ec29b641-64c7-4a2a-b9dd-8e39fbf23b7e,1725364800000,600,72,54,105,rest,hr_bin_491.json
ede1827a-4295-4a32-99bf-c581270a8325,1725451200000,600,86,71,111,fat_burn,hr_bin_492.json
d542b970-8883-476a-a662-396f15b6c242,1725537600000,600,71,52,106,rest,hr_bin_493.json
15f9e178-c025-4b1d-af49-014e0e70e817,1725624000000,600,78,62,103,rest,hr_bin_494.json
8ca26ac5-89f6-46c8-a096-ea4a4742f29f,1725710400000,600,73,55,104,rest,hr_bin_495.json
b7ebd271-2279-440f-9d35-1a9b8c220040,1725796800000,600,71,52,106,rest,hr_bin_496.json
aeb13747-d5be-49cb-b5fc-879f22f96625,1725883200000,600,81,66,106,rest,hr_bin_497.json
0dce682e-d614-443d-9e65-d43ff44d8368,1725969600000,600,72,54,105,rest,hr_bin_498.json
f7e583b9-3c05-40fa-a9bd-de32c60869a7,1726056000000,600,84,69,109,rest,hr_bin_499.json
